chrom	start	end	group	CTCF	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K9ac	H3K9me3	H4K20me1
chrX	69350000	69450000	Boundary	2.69027	1.77334	7.19714	2.75266	1.77113	3.09538	4.45669	2.93995	3.26875	3.67576
chrX	90970000	91070000	Boundary	0.07271	0.150876	1.60242	0.403469	0.213757	0.26545	0.135896	0.346595	1.71484	1.10519
chrX	114850000	114950000	Boundary	2.98111	49.5113	8.37372	3.41158	20.3037	50.3894	80.8267	39.9319	17.2329	5.31789
chr1	33468532	33568532	nonBoundary	11.4882	7.15677	4.5815	14.279	8.08417	5.09895	5.59264	7.84937	2.6901	8.42763
chr1	3134054	3234054	nonBoundary	5.0897	3.13122	6.64832	1.3823	3.74636	2.05897	0.651604	2.64228	4.82917	2.40725
chr1	63932786	64032786	nonBoundary	6.01675	5.60646	9.4108	2.75982	5.26998	6.61087	7.00038	5.76572	3.12409	4.74516
chr1	90118560	90218560	nonBoundary	2.29036	12.2122	1.85022	5.08991	12.3047	9.01608	1.60636	7.51501	2.78112	4.34693
chr1	90109898	90209898	nonBoundary	2.29036	11.237	1.808	5.26419	11.4014	8.1574	1.46001	7.06647	2.72586	4.50801
chr1	166723165	166823165	nonBoundary	1.21789	1.22231	4.11527	0.783063	2.12631	2.01973	0.564491	1.4924	1.71646	1.90164
chr1	168751275	168851275	nonBoundary	1.127	9.07442	1.57122	4.87982	5.24427	7.02174	9.64513	7.62918	3.69137	2.46766
chr1	191806375	191906375	nonBoundary	1.05429	0.865896	1.53818	1.19608	2.09417	1.46806	0.390265	1.25182	2.36339	1.71148
chr1	217032215	217132215	nonBoundary	1.18154	3.29522	2.23385	1.35126	4.41335	3.02844	0.592367	2.24268	2.21872	1.86361
chr1	235919145	236019145	nonBoundary	0.981585	0.35423	1.03524	0.685181	0.617162	0.736336	0.327544	0.819596	3.52395	1.25285
chr1	889673	989673	nonBoundary	24.3215	8.60867	3.86931	10.1369	9.78941	11.7537	20.1962	10.7322	2.35688	8.0115
chr1	3384075	3484075	nonBoundary	17.1414	4.86301	5.59839	3.26356	7.49434	3.19695	2.51582	5.10515	2.28374	3.17462
chr1	9945652	10045652	nonBoundary	5.2533	7.31201	5.07526	7.94762	6.58788	7.05405	8.87854	6.68318	3.22324	7.1278
chr1	19449911	19549911	nonBoundary	9.16146	8.14511	1.9989	16.2008	6.93021	8.4367	15.0287	10.247	2.87215	7.44101
chr1	19192176	19292176	nonBoundary	4.12629	9.16188	8.18099	13.2763	9.90352	4.12487	1.13595	6.569	3.12246	5.517
chr1	24747812	24847812	nonBoundary	5.59867	5.57804	12.3458	3.51662	4.23977	4.99047	10.464	8.00839	3.59384	5.0785
chr1	30082467	30182467	nonBoundary	3.36284	0.411082	5.10463	0.985992	0.711986	0.653239	0.35542	1.33745	2.31787	2.66901
chr1	31256334	31356334	nonBoundary	1.27242	7.70779	2.90015	8.08609	8.56151	7.58957	9.3141	7.55986	2.55844	19.3296
chr1	34412086	34512086	nonBoundary	0.79981	0.303938	1.61344	1.06716	0.482158	0.493968	0.32406	0.697269	8.26535	1.62646
chr1	41088044	41188044	nonBoundary	10.5429	6.56638	6.21513	2.93171	8.46669	5.25361	3.09773	5.39058	4.0766	3.9487
chr1	44751493	44851493	nonBoundary	11.0337	0.916188	17.4468	2.26086	2.02828	1.20261	0.773562	2.18151	3.97582	4.21717
chr1	46887953	46987953	nonBoundary	8.01628	3.06344	2.33113	8.92645	3.90548	6.12152	11.2968	5.77795	1.85787	4.59079
chr1	48745406	48845406	nonBoundary	5.28965	0.658169	3.58848	0.883334	1.0511	0.985629	0.344967	1.24774	1.99279	2.37593
chr1	55355222	55455222	nonBoundary	4.47166	5.85573	0.980177	10.76	6.01411	7.13715	10.5441	6.05523	1.74409	8.07415
chr1	56953471	57053471	nonBoundary	2.03588	0.885576	5.71219	1.04806	2.06363	1.45651	0.505254	1.38638	2.01392	2.20367
chr1	58155155	58255155	nonBoundary	1.10883	0.266766	1.6116	0.69473	0.405012	0.466269	0.292699	0.742122	3.3614	1.68463
chr1	62636887	62736887	nonBoundary	2.63574	6.03285	3.03598	7.73991	2.53776	5.06895	12.1784	7.48238	1.95865	3.5997
chr1	64687892	64787892	nonBoundary	2.94475	1.79302	5.40199	1.76428	4.21727	5.49367	6.13971	2.96849	1.72947	3.85921
chr1	77708427	77808427	nonBoundary	6.50754	17.1233	1.64648	7.12874	10.5416	6.8994	1.575	8.13072	3.05907	3.4856
chr1	82013281	82113281	nonBoundary	3.74456	2.24565	3.33517	1.53032	1.64898	4.20335	8.39419	2.7116	1.29222	2.87707
chr1	83971667	84071667	nonBoundary	0.672567	0.371723	3.12225	0.680406	0.732879	0.745569	0.299668	0.839984	1.62219	1.8569
chr1	89686472	89786472	nonBoundary	4.96246	0.924935	4.87886	1.04806	1.63612	2.67989	4.03506	2.10812	2.15045	2.21709
chr1	89817209	89917209	nonBoundary	5.19876	5.59771	2.24853	3.11315	5.41784	7.63574	11.255	6.10824	1.76035	5.49239
chr1	92644840	92744840	nonBoundary	1.69051	1.34039	12.0999	2.44946	3.86208	3.00767	1.72483	2.08365	3.8913	3.90172
chr1	98398377	98498377	nonBoundary	0.79981	1.94608	1.3638	1.13401	2.55222	3.03768	0.989601	2.43025	2.26586	1.59962
chr1	101184341	101284341	nonBoundary	1.76322	8.40095	1.18209	5.91117	6.30341	7.76962	7.55791	6.96453	1.81724	4.74516
chr1	109092356	109192356	nonBoundary	4.83521	7.43884	2.16777	8.85244	5.2298	5.6414	2.04192	4.204	2.40727	3.58404
chr1	110832990	110932990	nonBoundary	11.8699	0.642863	10.8168	1.32978	1.59916	1.04564	0.543584	1.98171	2.3065	3.43414
chr1	111729689	111829689	nonBoundary	8.27076	4.62905	5.53965	6.14036	4.59014	5.88376	8.80536	6.83812	2.07731	4.23059
chr1	115647888	115747888	nonBoundary	2.41761	5.2741	5.14685	2.72162	8.34936	6.70781	3.80509	5.27641	2.99568	3.63549
chr1	117475295	117575295	nonBoundary	1.27242	2.10789	6.79883	1.75951	4.01477	2.41906	0.574944	1.92462	3.38253	2.97551
chr1	144265854	144365854	nonBoundary	10.2703	12.0504	3.54993	13.1044	8.83795	14.1658	21.9385	13.1747	2.82826	8.30682
chr1	153128489	153228489	nonBoundary	12.6152	30.0199	5.56351	11.1515	8.36865	26.0072	39.267	29.4932	2.79088	6.93316
chr1	154639064	154739064	nonBoundary	18.3593	14.2283	18.4875	13.207	13.3799	11.2043	13.5757	12.1757	4.37893	16.9336
chr1	158119238	158219238	nonBoundary	17.2686	14.3704	9.35206	6.51757	10.6573	11.629	13.5548	11.4173	2.73561	6.01142
chr1	157415282	157515282	nonBoundary	9.61589	0.303938	3.3829	0.828424	0.599483	0.736336	0.452987	0.84814	2.94692	2.07838
chr1	164834974	164934974	nonBoundary	0.599857	0.253646	0.835169	0.699505	0.343939	0.475502	0.296184	0.485234	5.46309	1.37366
chr1	170370278	170470278	nonBoundary	1.38149	9.84411	1.62629	1.90991	4.73318	11.5229	10.1225	8.99109	2.01067	2.16563
chr1	173717602	173817602	nonBoundary	1.14518	0.205541	1.18392	0.678018	0.282866	0.447803	0.28573	0.587174	6.57814	1.6645
chr1	174980041	175080041	nonBoundary	1.18154	0.255833	1.26469	0.728154	0.416263	0.535517	0.264823	0.770665	3.6361	1.71819
chr1	176800966	176900966	nonBoundary	2.07223	20.8668	2.86344	3.8246	11.583	7.36336	1.53319	9.11342	3.41992	3.52587
chr1	180517911	180617911	nonBoundary	1.03612	0.990533	4.57967	1.78338	1.66184	1.24185	0.735232	1.72074	2.84452	2.63545
chr1	190502987	190602987	nonBoundary	1.99952	1.46284	1.06645	1.20802	1.85791	1.45421	0.480863	1.67589	2.28211	1.29088
chr1	196695756	196795756	nonBoundary	2.21765	3.89435	2.08517	1.32023	5.40981	3.26388	0.550553	2.72791	1.90339	1.8569
chr1	197971771	198071771	nonBoundary	0.999762	0.903069	3.59582	1.26054	2.22275	1.72427	0.480863	1.34968	2.27886	1.95534
chr1	205388183	205488183	nonBoundary	0.836165	2.02917	3.34802	0.985992	2.33364	1.86277	0.446018	1.51279	2.57144	2.03588
chr1	208457345	208557345	nonBoundary	6.50754	2.2041	14.6623	1.86216	4.64961	5.31362	3.13258	2.9114	3.49306	4.29995
chr1	212316026	212416026	nonBoundary	3.32648	0.586011	5.55066	0.950181	1.2954	1.83045	0.822345	1.4924	2.50155	2.13208
chr1	215148890	215248890	nonBoundary	1.19971	0.610063	2.75881	0.981217	1.41594	1.0341	0.296184	1.10911	1.6547	1.80992
chr1	219465551	219565551	nonBoundary	3.70821	1.70993	3.82893	1.32978	3.15331	2.37751	0.567975	1.79822	2.58445	2.19248
chr1	220819194	220919194	nonBoundary	2.29036	6.76318	1.85206	9.46122	4.18352	9.85859	18.9314	9.60681	1.44826	3.61312
chr1	224624758	224724758	nonBoundary	5.52596	2.48617	6.33627	8.67816	3.13724	3.54088	4.65879	3.56382	2.76812	4.76529
chr1	227092106	227192106	nonBoundary	2.1813	10.1174	7.60647	2.41604	7.89613	4.42494	1.02445	5.85542	3.75801	3.5035
chr1	230867333	230967333	nonBoundary	1.36331	3.09405	5.31204	1.81919	3.69333	2.48138	0.745686	2.09996	3.90755	2.51912
chr1	234042249	234142249	nonBoundary	3.38101	5.05762	5.26983	2.55928	6.74056	7.45338	7.55442	5.40281	2.18946	4.53933
chr1	235093898	235193898	nonBoundary	3.96269	0.85715	2.02827	5.10424	1.78077	1.15644	0.439049	1.31299	4.33667	2.61979
chr1	237319410	237419410	nonBoundary	0.781632	0.290819	0.787445	0.678018	0.332689	0.38548	0.289214	0.468923	5.97511	1.18349
chr1	244518976	244618976	nonBoundary	0.94523	1.23981	1.54552	2.50437	3.78815	2.36366	0.435564	1.74521	1.98141	3.69142
chr1	6440256	6540256	nonBoundary	25.4485	4.80179	4.61821	11.4953	6.52198	7.41183	12.0738	8.15111	2.07406	6.48572
chr1	12337873	12437873	nonBoundary	2.50849	7.83243	1.88143	11.3496	8.86206	5.79836	1.10807	5.45582	2.5048	4.29324
chr1	25573443	25673443	nonBoundary	1.65415	3.42423	6.2188	5.5459	5.17034	6.51392	9.86814	5.81465	2.9583	6.87276
chr1	42599095	42699095	nonBoundary	1.21789	2.44463	8.2489	1.8932	2.51526	4.09024	6.1188	3.63314	2.82176	3.00012
chr1	47869389	47969389	nonBoundary	10.5248	0.35423	8.56645	0.96928	1.33075	1.50037	0.763108	1.57395	1.98303	2.83009
chr1	52835749	52935749	nonBoundary	5.03517	2.3353	10.0312	4.88698	5.10926	3.46932	1.98617	4.11429	4.3578	4.57065
chr1	66090533	66190533	nonBoundary	1.87228	1.3229	2.73862	1.06478	2.20828	1.80506	0.390265	1.17842	2.29837	2.09181
chr1	71716541	71816541	nonBoundary	1.70868	1.14797	1.21145	1.13401	2.11667	1.90663	0.459956	1.2192	1.64657	1.78754
chr1	88486435	88586435	nonBoundary	1.23607	0.345484	2.18796	0.577748	0.636448	0.789426	0.369358	0.872605	1.70346	1.62423
chr1	100556732	100656732	nonBoundary	2.45396	3.92059	3.05066	2.9532	3.44582	6.46775	10.9379	5.09699	2.09844	3.86816
chr1	111439030	111539030	nonBoundary	1.27242	7.81712	1.01505	6.81838	4.94372	5.63678	10.565	6.34066	1.66932	3.87935
chr1	146424654	146524654	nonBoundary	0.127242	2.60425	3.56278	12.0229	1.76952	4.86351	6.61012	3.64945	1.78636	3.38716
chr1	159129414	159229414	nonBoundary	7.1074	1.30759	5.89024	1.98392	1.99935	1.63887	0.759624	1.82676	3.51257	2.8368
chr1	165436078	165536078	nonBoundary	6.92563	2.34186	2.66153	1.76428	2.58919	4.15949	8.05968	3.95119	1.52629	5.72953
chr1	176035726	176135726	nonBoundary	1.96317	2.18223	5.54699	1.31068	3.78494	2.3729	0.707356	2.15705	3.23137	2.21709
chr1	178540303	178640303	nonBoundary	0.781632	1.3054	1.1674	4.67689	3.17742	2.08205	0.480863	1.60249	3.29801	7.11885
chr1	189939965	190039965	nonBoundary	1.10883	0.739073	1.29772	0.80455	1.17486	0.89099	0.278761	1.02348	2.02367	1.31996
chr1	195719546	195819546	nonBoundary	2.23583	0.697528	1.36931	2.86725	1.29218	0.969471	0.278761	1.00717	1.43201	2.12313
chr1	206314950	206414950	nonBoundary	7.88903	2.09477	3.96109	2.18446	6.32109	3.11154	0.930365	3.47819	1.60918	3.69813
chr1	211948836	212048836	nonBoundary	0.708922	0.172742	0.948973	0.854685	0.369654	0.475502	0.268307	0.538242	6.98125	1.47433
chr1	218518144	218618144	nonBoundary	3.59914	1.41911	5.14868	1.20324	1.62487	1.65041	0.567975	1.6922	2.08219	2.39159
chr1	227952517	228052517	nonBoundary	1.70868	0.408896	3.64721	1.03374	0.9386	0.967163	0.327544	1.03163	3.54833	2.12536
chr1	237005678	237105678	nonBoundary	0.708922	0.35423	0.774597	0.723379	0.496622	0.50551	0.226493	0.562708	4.81617	1.11414
chr10	125763631	125863631	nonBoundary	1.70868	0.575078	4.92475	1.07432	1.13789	1.03641	0.466925	1.28852	5.53624	2.09404
chr10	45067402	45167402	nonBoundary	0.708922	0.371723	3.058	1.03851	0.581803	0.669396	0.299668	0.799208	3.26225	2.10747
chr10	90110651	90210651	nonBoundary	2.16312	1.08674	4.52276	1.12446	1.84827	1.66426	0.71084	1.51279	2.24148	2.19472
chr10	102736731	102836731	nonBoundary	52.7693	31.0214	7.78635	9.6355	14.6174	28.0708	42.7027	29.8602	2.18296	8.52383
chr10	126814583	126914583	nonBoundary	5.90769	8.32441	8.05984	5.25226	9.69297	8.75063	11.579	8.50178	3.51257	10.1525
chr10	6549390	6649390	nonBoundary	0.854342	0.461374	5.89207	1.05284	0.946636	0.93023	0.418141	1.13765	2.18459	2.44305
chr10	7062888	7162888	nonBoundary	1.54509	0.485427	3.9464	1.11252	0.908063	0.708637	0.386781	1.12134	3.39554	2.16563
chr10	7465113	7565113	nonBoundary	5.54414	1.34695	5.33774	1.64252	2.24043	4.20566	4.50547	2.49141	4.02458	2.60637
chr10	9294525	9394525	nonBoundary	2.16312	0.402336	3.19383	0.728154	1.00128	1.05026	0.383296	0.888915	2.48204	1.55487
chr10	18523965	18623965	nonBoundary	5.19876	1.90453	6.89061	2.05315	4.22209	3.24773	0.892035	2.83801	2.56819	3.05158
chr10	22747883	22847883	nonBoundary	2.05406	3.12029	9.92475	1.41333	2.61008	4.19873	4.81908	3.83294	3.11759	2.92405
chr10	27347728	27447728	nonBoundary	1.21789	3.28647	1.26652	9.79307	2.58436	3.39546	5.61355	4.17953	1.61243	3.66681
chr10	33219623	33319623	nonBoundary	2.0177	22.2793	1.2812	12.3714	11.5461	20.3774	20.3217	19.8375	2.2301	18.5802
chr10	34843124	34943124	nonBoundary	2.10859	3.87248	2.17511	2.8577	7.39469	7.765	2.16737	3.6943	2.11794	5.6915
chr10	48047486	48147486	nonBoundary	4.38078	1.43441	13.8913	1.86933	2.93313	1.8443	0.947787	2.38539	3.84741	3.33794
chr10	49661953	49761953	nonBoundary	1.09065	0.356417	6.8282	0.864235	0.78431	0.600149	0.282245	1.13765	1.93264	2.92405
chr10	59968659	60068659	nonBoundary	1.58144	5.01608	1.36931	5.10424	6.61199	4.90737	0.916427	2.73199	3.11109	8.04954
chr10	63117612	63217612	nonBoundary	3.88998	4.7515	2.04846	1.48018	4.76854	4.03254	0.951272	3.33547	2.00091	1.97547
chr10	71032135	71132135	nonBoundary	17.5595	0.953361	19.1905	2.25608	2.83669	1.7866	1.04187	2.80946	4.91857	4.30442
chr10	74300243	74400243	nonBoundary	1.32696	1.1261	6.75294	3.15613	2.34489	1.66887	0.613274	1.76968	3.31589	3.38492
chr10	74792309	74892309	nonBoundary	1.81775	3.34332	1.39317	10.9056	3.36225	4.47111	7.30005	4.26924	1.96028	5.85706
chr10	77905551	78005551	nonBoundary	3.72639	2.08165	4.51359	1.51838	3.30439	2.66835	0.665542	2.36908	3.01519	2.26855
chr10	89358377	89458377	nonBoundary	3.58097	6.61449	4.11527	4.18509	8.06971	8.19434	8.82627	6.96861	2.52918	6.32464
chr10	91088574	91188574	nonBoundary	4.39895	10.6816	2.8304	3.60734	7.49112	11.015	11.6871	9.54972	2.28862	3.23279
chr10	95982580	96082580	nonBoundary	7.1074	1.47815	3.53341	3.60496	3.00866	1.73812	0.662057	2.11219	2.04968	3.20818
chr10	97715519	97815519	nonBoundary	3.32648	2.22597	3.9721	2.64523	1.36451	3.6586	7.72168	4.21215	1.31986	2.8189
chr10	98685522	98785522	nonBoundary	2.83569	3.17277	5.04589	4.80343	6.29216	4.41571	1.51576	3.28654	2.5178	5.2888
chr10	103191894	103291894	nonBoundary	3.87181	1.24855	1.663	4.50262	2.63097	1.86046	0.588883	1.85531	1.36699	6.73181
chr10	105213896	105313896	nonBoundary	8.7252	2.12976	23.6013	3.15613	6.3468	4.9997	2.71792	3.78401	5.95073	7.11885
chr10	107046561	107146561	nonBoundary	0.418082	0.194608	0.703011	0.685181	0.308581	0.38548	0.219524	0.464846	5.41758	1.29759
chr10	107470969	107570969	nonBoundary	0.490792	0.227407	0.827827	0.763964	0.340725	0.457036	0.223009	0.468923	5.99786	1.31325
chr10	111474606	111574606	nonBoundary	1.58144	0.264579	1.68686	0.744865	0.50948	0.535517	0.261338	0.689113	3.42805	1.66226
chr10	115211083	115311083	nonBoundary	5.12605	0.454814	4.17401	1.02896	1.0736	0.999478	0.39375	1.13357	2.8819	2.33343
chr10	115717989	115817989	nonBoundary	1.32696	0.564145	9.50074	1.2486	1.53487	1.55808	0.808407	1.35376	2.77462	2.69362
chr10	126453275	126553275	nonBoundary	2.38125	5.21069	4.56865	8.49672	3.61618	5.06895	12.8788	7.12763	2.78925	4.47893
chr10	129199739	129299739	nonBoundary	1.72686	0.293005	1.40602	0.816487	0.446799	0.570141	0.317091	0.705424	5.31681	1.58172
chr10	133014970	133114970	nonBoundary	1.10883	0.225221	0.68282	1.02419	0.282866	0.378555	0.243916	0.627949	11.3699	1.42064
chr10	6297965	6397965	nonBoundary	2.1813	8.11231	2.85977	14.0737	8.23204	4.39724	1.56455	5.81057	2.98593	5.5953
chr10	25040050	25140050	nonBoundary	2.0177	8.2457	3.62702	3.1991	4.8714	10.4403	15.9695	9.47225	2.62833	4.59302
chr10	42737212	42837212	nonBoundary	1.14518	0.395776	6.85022	0.997928	1.07521	0.701712	0.337998	1.26813	2.08056	2.51912
chr10	46032165	46132165	nonBoundary	0	0.308312	5.33407	1.0409	0.541624	0.660163	0.306637	1.06833	1.43689	1.87479
chr10	54555820	54655820	nonBoundary	0.7271	0.166182	1.32342	0.379595	0.27483	0.378555	0.198617	0.538242	1.24996	1.24613
chr10	82335682	82435682	nonBoundary	10.4157	0.561958	3.83444	1.11969	0.985209	1.11489	0.529646	1.35784	2.92904	2.29763
chr10	90337956	90437956	nonBoundary	1.81775	1.27261	3.4398	1.1746	2.29828	1.74736	0.442533	1.37007	2.6072	1.77636
chr10	97010401	97110401	nonBoundary	3.92634	25.5286	3.72247	7.63726	17.6791	14.9114	10.8786	13.6966	2.24473	8.18601
chr10	114953040	115053040	nonBoundary	1.87228	0.566331	8.36454	1.07671	1.36451	1.20491	0.411172	1.27629	2.84289	2.63545
chr10	130417183	130517183	nonBoundary	1.14518	0.207728	0.704846	0.96928	0.281259	0.422412	0.292699	0.538242	9.8339	1.34905
chr10	133714304	133814304	nonBoundary	5.21694	1.8455	7.73312	1.51838	1.75505	2.50447	2.21963	2.34869	3.51907	2.74955
chr11	58719813	58819813	nonBoundary	8.47071	3.54449	7.25037	4.27104	5.48535	3.44393	1.10459	3.11528	3.17448	3.25964
chr11	6246865	6346865	nonBoundary	18.2139	8.89949	6.41337	2.26086	5.10605	6.88324	6.06305	9.44371	2.25773	3.03815
chr11	7305775	7405775	nonBoundary	0.854342	0.220847	1.45558	0.668469	0.421084	0.572449	0.254369	0.497466	3.58409	1.5504
chr11	35558903	35658903	nonBoundary	4.90792	10.4651	4.08958	3.11315	9.98066	13.2194	15.1785	9.64351	3.01194	6.12552
chr11	85926265	86026265	nonBoundary	7.85268	4.15674	4.05103	2.53063	9.49207	5.55137	1.06278	4.19584	3.3289	3.53705
chr11	123705760	123805760	nonBoundary	3.65368	0.382656	4.74303	0.835586	0.896813	0.969471	0.376327	0.962312	2.35851	1.73609
chr11	891396	991396	nonBoundary	7.81632	6.06565	1.88326	17.712	7.14718	5.45904	9.61377	7.95131	2.2431	12.4703
chr11	3991029	4091029	nonBoundary	3.99905	7.22018	1.83003	6.28122	5.95786	7.38644	7.54397	6.92783	2.19759	4.77871
chr11	4528098	4628098	nonBoundary	7.97992	1.59185	4.00881	2.45662	1.82577	3.61243	4.17096	2.99703	2.49017	2.17682
chr11	8107653	8207653	nonBoundary	12.6879	0.542279	8.37189	1.18176	1.2295	1.08258	0.519192	1.55356	2.5243	2.98222
chr11	11304431	11404431	nonBoundary	2.23583	1.96139	10.0606	3.48081	5.45802	2.50216	0.567975	2.51995	2.82664	4.76753
chr11	12899385	12999385	nonBoundary	6.74385	1.39287	11.6887	5.96131	2.67919	1.73812	0.703871	1.69628	3.62798	4.68699
chr11	16566190	16666190	nonBoundary	10.6884	13.1677	2.97357	1.56851	2.87366	10.6272	21.6597	12.9341	2.90628	2.78535
chr11	22252359	22352359	nonBoundary	2.12677	0.247087	2.66153	0.632658	0.390548	0.5586	0.261338	0.595329	2.42678	1.4542
chr11	27997050	28097050	nonBoundary	1.74504	9.79381	0.954479	5.36446	5.28284	10.0686	11.3665	8.77906	1.89526	2.55491
chr11	28625901	28725901	nonBoundary	4.39895	7.74934	1.8337	2.4614	7.43165	4.69501	0.888551	6.53638	2.95992	1.83676
chr11	32049346	32149346	nonBoundary	2.27219	7.9352	7.35683	6.17379	6.75985	7.33335	9.68694	7.07055	3.39879	6.70944
chr11	32960801	33060801	nonBoundary	6.05311	7.4454	2.25955	8.85244	6.23751	7.05405	11.7393	6.94006	2.68035	4.61763
chr11	33998751	34098751	nonBoundary	2.03588	11.6743	2.88179	14.4795	5.24587	9.68547	20.1893	13.4479	2.07893	11.7253
chr11	36781725	36881725	nonBoundary	1.16336	0.255833	1.62261	0.503739	0.331082	0.496277	0.2474	0.697269	1.41576	1.84347
chr11	38253092	38353092	nonBoundary	0.563502	0.214288	0.528635	0.467928	0.284473	0.376247	0.17771	0.391449	4.04084	1.03136
chr11	43873684	43973684	nonBoundary	8.47071	5.976	9.68613	5.16392	8.23847	6.7886	3.65177	5.34165	2.91603	6.04051
chr11	47801906	47901906	nonBoundary	2.14494	7.83024	3.66924	7.05951	6.84664	6.42851	9.01443	7.47015	3.39554	4.66014
chr11	54820954	54920954	nonBoundary	0.29084	0.102771	0.644274	0.515676	0.199292	0.339315	0.156803	0.346595	5.1949	1.24613
chr11	60262326	60362326	nonBoundary	11.5609	1.04957	10.9104	1.8741	2.89134	1.83969	0.752655	2.53626	3.91893	3.65786
chr11	62248312	62348312	nonBoundary	10.7793	21.1161	1.70521	19.2996	7.79809	21.453	50.3686	27.0793	2.29187	8.19719
chr11	68203704	68303704	nonBoundary	3.3083	1.57217	10.3928	8.87631	3.35742	2.486	1.5297	2.64228	3.8214	4.73621
chr11	71663422	71763422	nonBoundary	5.41689	2.22597	2.62298	7.41045	5.85982	2.60603	0.662057	3.55158	1.92127	5.55279
chr11	77124801	77224801	nonBoundary	4.90792	5.03357	1.28855	7.03325	5.00962	6.12382	13.5931	6.4793	2.43328	15.4883
chr11	77704604	77804604	nonBoundary	1.76322	3.35644	2.0246	3.53334	5.3182	4.93738	1.31715	3.37217	2.90791	7.33139
chr11	81360962	81460962	nonBoundary	0.690745	0.170555	0.809472	0.568199	0.303759	0.33239	0.181195	0.473001	3.8149	1.20586
chr11	82298420	82398420	nonBoundary	2.09041	1.72086	2.46329	4.2018	4.00351	2.8484	0.724779	2.55257	2.5113	3.35584
chr11	85831175	85931175	nonBoundary	6.92563	5.10135	5.11564	3.65032	9.87459	5.68756	1.16383	4.91758	3.33215	3.92186
chr11	95640115	95740115	nonBoundary	8.34347	17.2501	1.34178	6.5128	11.9993	19.6572	14.7848	14.398	2.04968	6.32911
chr11	103520701	103620701	nonBoundary	3.09017	1.51095	2.66153	1.31068	1.77273	3.00305	4.00719	2.26714	1.70996	1.89493
chr11	106387074	106487074	nonBoundary	2.99929	0.295192	2.31645	0.775901	0.779488	1.45651	0.986117	0.725812	3.73038	1.60633
chr11	111268368	111368368	nonBoundary	5.32601	13.8587	2.51285	5.05649	12.0009	15.8485	12.1853	12.665	2.1212	3.86593
chr11	114354989	114454989	nonBoundary	1.05429	0.282072	2.31278	0.689955	0.396976	0.514743	0.303153	0.7462	3.60685	1.54592
chr11	120250685	120350685	nonBoundary	9.32506	1.47596	10	1.87887	2.01863	1.26262	0.466925	1.86346	2.93717	3.65786
chr11	121678250	121778250	nonBoundary	1.56326	10.4214	5.0771	5.81568	7.71934	7.75115	4.06643	8.93401	3.36303	3.49902
chr11	125657468	125757468	nonBoundary	8.45254	13.2924	2.4431	8.91451	12.3866	13.6003	14.7499	13.5539	2.01554	6.97567
chr11	128055879	128155879	nonBoundary	5.99857	7.13709	8.33334	6.7396	9.67851	9.71548	7.67638	6.93599	2.64134	6.81011
chr11	129554999	129654999	nonBoundary	6.30759	1.63558	7.67989	4.59334	3.31564	2.07051	0.742201	2.46287	3.02169	5.03152
chr11	1180975	1280975	nonBoundary	7.07105	1.69681	4.29699	7.77572	3.23528	1.93663	1.27533	2.99295	4.33179	5.43422
chr11	15875288	15975288	nonBoundary	5.05334	9.59921	4.78525	2.98901	8.48758	5.43827	1.40426	6.31212	3.03307	2.97104
chr11	20064831	20164831	nonBoundary	14.9783	4.15893	10.2698	8.14338	6.06233	4.82196	2.60641	4.13468	3.20861	5.62662
chr11	29756609	29856609	nonBoundary	0.618035	0.10933	0.739721	0.510901	0.191256	0.325465	0.205586	0.358828	4.64387	1.08282
chr11	68815503	68915503	nonBoundary	5.88951	15.7545	3.85463	4.04185	16.2776	7.06098	2.4078	8.78721	4.90882	3.68471
chr11	77601315	77701315	nonBoundary	2.61756	2.33092	2.03745	8.47045	5.17676	2.85994	0.794469	2.81354	2.68035	6.6893
chr11	100154046	100254046	nonBoundary	2.3449	4.90456	2.35867	2.18446	5.56249	4.21027	0.770077	3.00519	1.72134	4.32903
chr11	109594743	109694743	nonBoundary	1.87228	4.5066	1.67585	7.70888	4.49371	4.62807	7.65896	4.55875	2.03342	6.59982
chr11	116142396	116242396	nonBoundary	10.6702	6.5314	5.46807	9.70712	7.41719	7.73038	13.1122	9.44371	2.34388	5.0785
chr11	124927164	125027164	nonBoundary	4.25353	12.4637	1.808	12.4526	4.54675	11.1674	23.2452	14.5937	2.15533	4.86597
chr12	25118675	25218675	nonBoundary	2.09041	4.37759	3.57563	1.67356	3.6644	2.71683	0.675995	2.85432	2.48529	2.42739
chr12	14623936	14723936	nonBoundary	4.43531	0.47668	2.40272	0.981217	0.779488	0.828667	0.39375	1.04386	2.67059	1.78978
chr12	19842644	19942644	nonBoundary	1.6178	3.59697	2.47247	1.58045	4.57085	3.87327	0.982632	3.02965	3.23299	2.10747
chr12	46059024	46159024	nonBoundary	1.4542	1.12392	5.41851	1.48734	2.81419	2.18131	0.662057	1.74113	4.02133	2.43186
chr12	95327281	95427281	nonBoundary	6.36212	19.3165	3.62335	3.37338	10.7859	9.22613	5.15359	9.01148	3.19886	3.85474
chr12	101699312	101799312	nonBoundary	1.99952	0.201168	1.47577	0.8141	0.4693	0.542442	0.296184	0.607561	5.32656	1.60857
chr12	1748692	1848692	nonBoundary	13.3241	2.25877	13.5591	3.58586	5.30695	3.65398	1.50531	3.64129	4.12861	5.19707
